player_id,player_name,midfielder_type,match_id,team_id,team_name,season,computed_at,bypasses_per_match,possessions_involved,possession_time_seconds,tempo_index,turnovers,passes_attempted,pass_completion_rate,progressive_passes,final_third_entries_by_pass,key_passes,under_pressure_pass_share,carries_attempted,progressive_carries,carry_distance_total,successful_dribbles,carries_leading_to_shot,carries_leading_to_key_pass,final_third_carries,penalty_area_carries,pressured_carry_success_rate,pressures_applied,ball_recoveries,interceptions,tackles_won,press_to_interception_chain,counterpress_actions,pressure_to_self_recovery,blocked_passes,blocked_shots,clearance_followed_by_recovery,pressures_to_turnover_rate,average_position_x,average_position_y,width_variance,zone_entries,pressured_touches,pressured_touch_retention_rate,third_man_runs,wall_pass_events,shot_creating_actions,expected_threat_added,fouls_committed,fouls_suffered,tactical_fouls,advantage_fouls_won,set_piece_involvements,corner_delivery_accuracy,set_piece_duels_won,defensive_set_piece_clearances,line_breaking_receipts,zone14_touches,penalty_area_deliveries,switches_completed,cross_accuracy,aerial_duels_contested,aerial_duel_win_rate,fifty_fiftys_won,sliding_tackles,sliding_tackle_success_rate,ball_receipts_total,central_lane_receipts,one_touch_passes,weak_foot_pass_share,pressured_retention_rate,secondary_shot_assists,expected_assists,xg_chain
5503,Lionel Andrés Messi Cuccittini,4,266531,217,Barcelona,2014/2015,2025-12-13T18:45:51.746016,47,57.0,361.97,26.52,0.0,77.0,0.86,13.0,31.0,2.0,0.25,8.0,2.0,171.35,7.0,6.0,3.0,4.0,4.0,1.0,14.0,4.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.14,75.41,48.38,416.78,38.0,90.0,1.0,11.0,0.0,8.0,0.0,0.0,5.0,0.0,1.0,123.0,1.0,0.0,0.0,5.0,23.0,9.0,3.0,,0.0,0.0,0.0,1.0,,88.0,13.0,39.0,0.11,1.0,5.0,0.4,1.25
6998,Rafael Alcântara do Nascimento,1,266531,217,Barcelona,2014/2015,2025-12-13T18:45:52.670044,47,46.0,287.09,24.45,3.0,55.0,0.91,11.0,16.0,0.0,0.13,12.0,3.0,185.47,3.0,0.0,0.0,2.0,1.0,0.88,5.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,66.43,52.94,357.23,13.0,58.0,0.9,2.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,82.0,,0.0,1.0,3.0,7.0,2.0,3.0,,1.0,0.0,0.0,2.0,0.5,57.0,4.0,18.0,0.06,0.9,0.0,,0.68
4320,Neymar da Silva Santos Junior,5,266560,217,Barcelona,2014/2015,2025-12-13T18:45:53.791974,52,63.0,238.9,21.6,8.0,37.0,0.84,3.0,25.0,2.0,0.22,13.0,8.0,294.75,2.0,4.0,2.0,12.0,3.0,0.91,16.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,86.89,22.58,190.86,30.0,48.0,0.94,12.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,109.0,,0.0,0.0,2.0,22.0,4.0,0.0,,1.0,0.0,0.0,0.0,,64.0,11.0,15.0,0.11,0.94,6.0,0.28,1.19
5203,Sergio Busquets i Burgos,1,266560,217,Barcelona,2014/2015,2025-12-13T18:45:54.682387,52,77.0,502.23,21.15,1.0,93.0,0.94,28.0,30.0,1.0,0.1,8.0,6.0,121.2,0.0,0.0,1.0,2.0,1.0,0.92,23.0,3.0,2.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.04,65.73,50.76,223.02,58.0,37.0,0.97,10.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,143.0,,0.0,1.0,3.0,22.0,3.0,0.0,,2.0,0.0,0.0,4.0,,90.0,17.0,35.0,0.13,0.97,0.0,0.02,0.99
5503,Lionel Andrés Messi Cuccittini,4,266560,217,Barcelona,2014/2015,2025-12-13T18:45:55.566327,52,62.0,288.8,29.09,4.0,64.0,0.77,21.0,43.0,3.0,0.17,16.0,6.0,243.52,6.0,4.0,4.0,10.0,5.0,0.92,7.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.14,79.54,51.98,224.59,42.0,62.0,0.95,9.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,111.0,,0.0,0.0,1.0,57.0,11.0,0.0,,0.0,0.0,0.0,0.0,,76.0,11.0,23.0,0.13,0.95,2.0,0.35,1.08
5506,Javier Alejandro Mascherano,0,266560,217,Barcelona,2014/2015,2025-12-13T18:45:56.449825,52,76.0,597.96,19.37,0.0,104.0,0.91,36.0,33.0,0.0,0.1,16.0,11.0,309.46,0.0,1.0,0.0,3.0,0.0,1.0,20.0,3.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,1.0,0.05,59.78,39.15,192.97,115.0,37.0,1.0,23.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,175.0,,0.0,2.0,11.0,29.0,6.0,8.0,,1.0,0.0,0.0,3.0,,89.0,34.0,18.0,0.08,1.0,1.0,,0.51
20131,Xavier Hernández Creus,1,266560,217,Barcelona,2014/2015,2025-12-13T18:45:57.332527,52,66.0,303.0,27.92,0.0,75.0,0.81,23.0,33.0,1.0,0.2,13.0,9.0,210.05,0.0,0.0,0.0,5.0,0.0,1.0,11.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.33,28.03,162.03,26.0,39.0,1.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,116.0,0.33,0.0,0.0,8.0,18.0,9.0,5.0,,0.0,0.0,0.0,2.0,,71.0,7.0,22.0,0.03,1.0,0.0,0.05,0.53
4320,Neymar da Silva Santos Junior,5,266631,217,Barcelona,2014/2015,2025-12-13T18:45:58.434632,57,66.0,280.44,22.89,10.0,47.0,0.89,5.0,19.0,3.0,0.3,11.0,1.0,168.34,6.0,4.0,4.0,6.0,1.0,0.92,11.0,3.0,0.0,2.0,0.0,12.0,0.0,1.0,0.0,0.0,0.09,76.5,19.39,315.01,13.0,89.0,0.91,14.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,148.0,,1.0,0.0,11.0,13.0,3.0,2.0,,2.0,0.0,0.0,3.0,0.67,72.0,3.0,18.0,0.16,0.91,0.0,0.12,0.63
5203,Sergio Busquets i Burgos,0,266631,217,Barcelona,2014/2015,2025-12-13T18:45:59.393595,57,60.0,401.85,20.75,1.0,74.0,0.91,22.0,8.0,0.0,0.24,4.0,4.0,54.55,0.0,1.0,0.0,0.0,0.0,0.96,14.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.07,53.69,38.04,259.46,59.0,61.0,0.97,8.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,164.0,,0.0,1.0,3.0,9.0,0.0,4.0,,5.0,0.0,0.0,0.0,,66.0,19.0,11.0,0.17,0.97,1.0,,0.26
5216,Andrés Iniesta Luján,1,266631,217,Barcelona,2014/2015,2025-12-13T18:46:00.343653,57,55.0,317.22,23.26,4.0,62.0,0.84,15.0,23.0,0.0,0.24,10.0,7.0,172.58,1.0,2.0,3.0,2.0,0.0,0.95,11.0,0.0,0.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.36,66.76,20.86,241.39,7.0,60.0,0.97,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150.0,,0.0,0.0,8.0,3.0,1.0,2.0,,1.0,0.0,0.0,5.0,0.2,64.0,2.0,12.0,0.2,0.97,0.0,,0.34
5470,Ivan Rakitić,1,266631,217,Barcelona,2014/2015,2025-12-13T18:46:01.296247,57,49.0,462.16,21.42,2.0,88.0,0.92,23.0,35.0,0.0,0.2,5.0,3.0,98.63,2.0,0.0,0.0,2.0,0.0,0.97,6.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.17,66.24,58.84,256.42,25.0,73.0,0.97,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,162.0,0.5,0.0,4.0,4.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,72.0,4.0,12.0,0.23,0.97,1.0,,0.75
5503,Lionel Andrés Messi Cuccittini,4,266631,217,Barcelona,2014/2015,2025-12-13T18:46:02.249252,57,52.0,417.02,20.57,4.0,63.0,0.9,17.0,37.0,3.0,0.22,13.0,8.0,196.59,8.0,8.0,5.0,5.0,4.0,1.0,3.0,3.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.67,79.14,55.88,259.55,46.0,109.0,1.0,12.0,0.0,9.0,0.0,0.0,11.0,0.0,2.0,171.0,1.0,0.0,0.0,2.0,51.0,9.0,3.0,,1.0,0.0,0.0,3.0,0.67,80.0,15.0,21.0,0.23,1.0,4.0,0.27,0.98
3958,Pedro Eliezer Rodríguez Ledesma,4,266741,217,Barcelona,2014/2015,2025-12-13T18:46:03.388323,45,50.0,248.86,20.98,3.0,45.0,0.89,3.0,23.0,3.0,0.09,10.0,5.0,138.44,1.0,3.0,1.0,9.0,7.0,0.93,8.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.12,85.5,41.95,771.23,5.0,30.0,0.93,16.0,0.0,9.0,0.0,0.0,2.0,0.0,1.0,64.0,,0.0,0.0,3.0,15.0,7.0,0.0,0.33,0.0,0.0,0.0,1.0,,56.0,3.0,16.0,0.27,0.93,5.0,0.12,1.8
4320,Neymar da Silva Santos Junior,5,266741,217,Barcelona,2014/2015,2025-12-13T18:46:04.144322,45,45.0,369.11,16.91,4.0,53.0,0.83,7.0,37.0,3.0,0.11,15.0,6.0,328.75,1.0,1.0,2.0,14.0,8.0,0.88,2.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,86.27,17.06,208.98,17.0,36.0,0.92,19.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,68.0,,0.0,1.0,1.0,12.0,11.0,2.0,,0.0,0.0,0.0,1.0,,71.0,5.0,13.0,0.13,0.92,0.0,0.23,2.15
5203,Sergio Busquets i Burgos,0,266741,217,Barcelona,2014/2015,2025-12-13T18:46:04.902901,45,62.0,468.74,19.97,1.0,90.0,0.94,25.0,20.0,1.0,0.08,8.0,5.0,144.91,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,57.29,39.89,280.1,45.0,25.0,1.0,13.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,122.0,,0.0,0.0,4.0,19.0,1.0,4.0,,2.0,0.0,0.0,1.0,,80.0,12.0,21.0,0.14,1.0,0.0,0.06,1.9
5470,Ivan Rakitić,1,266741,217,Barcelona,2014/2015,2025-12-13T18:46:05.659132,45,38.0,366.69,18.98,1.0,70.0,0.87,25.0,32.0,1.0,0.07,3.0,1.0,38.8,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.33,69.67,56.16,160.29,21.0,20.0,1.0,10.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,99.0,,0.0,0.0,4.0,21.0,5.0,5.0,,2.0,0.0,0.0,1.0,,65.0,7.0,27.0,0.12,1.0,1.0,0.05,1.99
20131,Xavier Hernández Creus,1,266741,217,Barcelona,2014/2015,2025-12-13T18:46:06.412683,45,59.0,348.0,23.1,2.0,76.0,0.93,22.0,30.0,1.0,0.12,6.0,4.0,94.31,0.0,3.0,1.0,1.0,0.0,0.92,9.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,71.04,26.7,234.56,18.0,31.0,0.97,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,91.0,,0.0,0.0,4.0,13.0,6.0,4.0,,0.0,0.0,0.0,1.0,,67.0,6.0,16.0,0.03,0.97,2.0,0.07,2.49
3958,Pedro Eliezer Rodríguez Ledesma,4,266770,217,Barcelona,2014/2015,2025-12-13T18:46:07.365260,49,62.0,164.77,25.85,3.0,39.0,0.9,2.0,19.0,1.0,0.18,5.0,2.0,65.45,1.0,1.0,1.0,2.0,2.0,1.0,11.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,82.12,46.32,413.9,17.0,31.0,1.0,11.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,61.0,,0.0,1.0,2.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,60.0,10.0,20.0,0.39,1.0,1.0,0.02,0.79
4320,Neymar da Silva Santos Junior,5,266770,217,Barcelona,2014/2015,2025-12-13T18:46:08.183444,49,41.0,116.36,24.75,2.0,22.0,0.64,3.0,12.0,0.0,0.18,6.0,4.0,109.13,5.0,2.0,0.0,2.0,6.0,0.94,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,85.82,23.99,174.38,19.0,39.0,0.95,5.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,41.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,,1.0,0.0,0.0,1.0,1.0,37.0,9.0,12.0,0.32,0.95,2.0,,1.75
5203,Sergio Busquets i Burgos,0,266770,217,Barcelona,2014/2015,2025-12-13T18:46:09.002101,49,54.0,317.97,20.0,0.0,61.0,0.97,18.0,13.0,1.0,0.07,3.0,1.0,40.24,1.0,1.0,1.0,0.0,0.0,1.0,11.0,3.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.09,61.46,40.44,183.02,72.0,17.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,59.0,,0.0,2.0,2.0,4.0,0.0,3.0,,3.0,0.0,0.0,0.0,,48.0,23.0,16.0,0.11,1.0,0.0,0.01,1.89
5216,Andrés Iniesta Luján,1,266770,217,Barcelona,2014/2015,2025-12-13T18:46:09.825067,49,65.0,410.23,22.09,1.0,80.0,0.95,27.0,26.0,1.0,0.1,15.0,9.0,295.63,1.0,2.0,0.0,4.0,2.0,0.94,8.0,5.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.25,67.49,25.15,127.04,32.0,42.0,0.98,7.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,116.0,,0.0,2.0,6.0,9.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.5,76.0,9.0,17.0,0.16,0.98,2.0,0.12,1.34
5470,Ivan Rakitić,1,266770,217,Barcelona,2014/2015,2025-12-13T18:46:10.644770,49,89.0,626.59,21.64,1.0,132.0,0.88,35.0,41.0,0.0,0.09,4.0,2.0,57.05,0.0,0.0,0.0,0.0,2.0,0.92,10.0,7.0,2.0,1.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,66.88,50.73,274.9,55.0,39.0,0.95,16.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,145.0,0.67,0.0,0.0,6.0,6.0,10.0,4.0,,1.0,0.0,0.0,1.0,1.0,115.0,16.0,26.0,0.09,0.95,0.0,,2.28
3958,Pedro Eliezer Rodríguez Ledesma,4,266794,217,Barcelona,2014/2015,2025-12-13T18:46:11.649290,48,47.0,194.71,19.11,1.0,31.0,0.84,1.0,12.0,0.0,0.06,3.0,0.0,43.66,0.0,1.0,0.0,1.0,2.0,0.89,16.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,73.07,53.32,325.42,9.0,22.0,0.95,3.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,67.0,,0.0,0.0,1.0,12.0,2.0,0.0,,1.0,0.0,0.0,0.0,,42.0,5.0,17.0,0.19,0.95,1.0,,1.25
4320,Neymar da Silva Santos Junior,5,266794,217,Barcelona,2014/2015,2025-12-13T18:46:12.484363,48,51.0,309.95,22.84,7.0,52.0,0.92,5.0,31.0,1.0,0.12,12.0,5.0,247.42,6.0,2.0,2.0,9.0,3.0,0.87,9.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,83.64,19.01,171.78,12.0,62.0,0.85,10.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,131.0,,0.0,0.0,5.0,13.0,4.0,0.0,,0.0,0.0,0.0,0.0,,73.0,4.0,20.0,0.16,0.85,1.0,,1.4
5506,Javier Alejandro Mascherano,0,266794,217,Barcelona,2014/2015,2025-12-13T18:46:13.316388,48,59.0,552.08,17.28,1.0,83.0,0.92,28.0,13.0,0.0,0.1,10.0,6.0,145.51,0.0,0.0,0.0,0.0,0.0,1.0,14.0,3.0,2.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,0.14,56.35,41.85,201.19,74.0,43.0,1.0,11.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,175.0,,1.0,2.0,6.0,9.0,3.0,2.0,,1.0,0.0,0.0,4.0,0.25,76.0,23.0,14.0,0.06,1.0,0.0,,0.24
6998,Rafael Alcântara do Nascimento,1,266794,217,Barcelona,2014/2015,2025-12-13T18:46:14.147093,48,66.0,434.62,21.67,3.0,78.0,0.91,9.0,31.0,0.0,0.14,12.0,11.0,213.51,2.0,1.0,1.0,4.0,0.0,1.0,16.0,6.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,68.3,33.55,248.97,31.0,58.0,1.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,130.0,,0.0,0.0,3.0,22.0,2.0,0.0,,0.0,0.0,0.0,1.0,,79.0,10.0,30.0,0.08,1.0,0.0,,1.36
20131,Xavier Hernández Creus,1,266794,217,Barcelona,2014/2015,2025-12-13T18:46:14.984405,48,54.0,396.8,21.62,1.0,76.0,0.93,18.0,25.0,3.0,0.13,11.0,8.0,174.87,0.0,2.0,2.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.12,64.91,45.04,339.98,21.0,40.0,1.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,137.0,0.5,0.0,0.0,5.0,6.0,5.0,1.0,,1.0,0.0,0.0,0.0,,71.0,6.0,17.0,0.04,1.0,1.0,0.28,1.11
3958,Pedro Eliezer Rodríguez Ledesma,4,266838,217,Barcelona,2014/2015,2025-12-13T18:46:16.019477,54,35.0,151.94,19.74,1.0,22.0,0.77,1.0,10.0,0.0,0.05,10.0,8.0,161.28,2.0,1.0,0.0,6.0,4.0,0.94,10.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.1,78.98,52.47,363.87,5.0,36.0,0.94,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,41.0,,0.0,0.0,2.0,0.0,4.0,0.0,,0.0,0.0,0.0,2.0,,30.0,2.0,7.0,0.24,0.94,1.0,,0.39
4320,Neymar da Silva Santos Junior,5,266838,217,Barcelona,2014/2015,2025-12-13T18:46:16.772552,54,33.0,219.01,15.62,0.0,25.0,0.92,3.0,9.0,0.0,0.24,7.0,3.0,122.22,1.0,1.0,0.0,5.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.14,85.62,25.16,267.39,18.0,50.0,1.0,5.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,79.0,,0.0,0.0,1.0,5.0,4.0,0.0,,1.0,0.0,0.0,1.0,,38.0,5.0,10.0,0.12,1.0,1.0,,0.11
5203,Sergio Busquets i Burgos,0,266838,217,Barcelona,2014/2015,2025-12-13T18:46:17.530261,54,69.0,233.86,31.3,2.0,67.0,0.85,18.0,14.0,0.0,0.16,7.0,2.0,104.93,2.0,0.0,0.0,2.0,0.0,1.0,17.0,9.0,0.0,2.0,2.0,8.0,0.0,3.0,0.0,0.0,0.29,58.65,40.7,362.25,42.0,50.0,0.98,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,112.0,,2.0,0.0,3.0,10.0,2.0,5.0,1.0,2.0,0.0,0.0,7.0,0.29,48.0,12.0,18.0,0.15,0.98,0.0,,0.39
5216,Andrés Iniesta Luján,1,266838,217,Barcelona,2014/2015,2025-12-13T18:46:18.285662,54,73.0,310.66,25.88,4.0,61.0,0.92,23.0,26.0,0.0,0.08,17.0,11.0,293.13,7.0,0.0,0.0,8.0,0.0,1.0,17.0,5.0,1.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,0.35,66.32,21.95,179.01,25.0,67.0,1.0,7.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,143.0,1.0,0.0,1.0,4.0,11.0,2.0,0.0,,2.0,0.0,0.0,1.0,1.0,65.0,5.0,19.0,0.14,1.0,0.0,,0.44
5470,Ivan Rakitić,1,266838,217,Barcelona,2014/2015,2025-12-13T18:46:19.042785,54,67.0,367.59,23.83,1.0,80.0,0.86,25.0,32.0,2.0,0.09,6.0,1.0,84.76,0.0,0.0,0.0,0.0,0.0,1.0,12.0,5.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.08,68.85,58.25,283.65,18.0,30.0,1.0,8.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,150.0,0.43,0.0,1.0,1.0,0.0,8.0,1.0,,2.0,0.0,0.0,0.0,,69.0,3.0,13.0,0.12,1.0,2.0,0.22,0.66
3958,Pedro Eliezer Rodríguez Ledesma,5,266846,217,Barcelona,2014/2015,2025-12-13T18:46:20.015430,53,48.0,289.43,22.39,3.0,51.0,0.75,8.0,36.0,1.0,0.18,8.0,4.0,100.68,5.0,5.0,2.0,7.0,7.0,0.92,10.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,86.5,21.04,202.13,19.0,48.0,0.92,11.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,69.0,,0.0,0.0,0.0,20.0,11.0,0.0,0.33,0.0,0.0,0.0,0.0,,64.0,8.0,27.0,0.31,0.92,2.0,,0.93
5203,Sergio Busquets i Burgos,0,266846,217,Barcelona,2014/2015,2025-12-13T18:46:20.997522,53,80.0,700.86,19.43,2.0,119.0,0.93,31.0,45.0,2.0,0.09,5.0,0.0,59.91,0.0,2.0,2.0,0.0,0.0,0.96,21.0,7.0,1.0,2.0,0.0,12.0,0.0,1.0,1.0,2.0,0.14,65.67,43.23,228.32,80.0,55.0,0.96,11.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,121.0,,0.0,3.0,5.0,53.0,1.0,4.0,,3.0,0.0,0.0,3.0,0.67,105.0,23.0,26.0,0.14,0.96,0.0,0.04,1.13
5216,Andrés Iniesta Luján,1,266846,217,Barcelona,2014/2015,2025-12-13T18:46:21.978944,53,60.0,441.88,21.45,1.0,80.0,0.84,29.0,53.0,1.0,0.16,14.0,11.0,255.25,1.0,3.0,0.0,10.0,4.0,0.97,11.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.18,79.55,23.56,167.82,23.0,65.0,0.97,13.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,106.0,1.0,0.0,1.0,4.0,11.0,11.0,0.0,,0.0,0.0,1.0,1.0,,86.0,8.0,18.0,0.11,0.97,1.0,0.23,1.3
5470,Ivan Rakitić,1,266846,217,Barcelona,2014/2015,2025-12-13T18:46:22.957635,53,57.0,410.16,19.6,1.0,72.0,0.86,15.0,31.0,2.0,0.07,3.0,1.0,51.94,0.0,4.0,2.0,1.0,2.0,0.91,11.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.09,72.79,53.9,327.8,18.0,28.0,0.93,12.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,113.0,0.75,0.0,0.0,4.0,18.0,6.0,3.0,0.5,1.0,0.0,0.0,1.0,,72.0,5.0,25.0,0.21,0.93,2.0,0.01,0.92
5503,Lionel Andrés Messi Cuccittini,4,266846,217,Barcelona,2014/2015,2025-12-13T18:46:23.937292,53,69.0,526.82,22.89,6.0,93.0,0.85,23.0,60.0,1.0,0.17,18.0,10.0,334.8,5.0,3.0,1.0,12.0,6.0,0.94,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.77,50.84,346.2,63.0,102.0,0.94,17.0,0.0,7.0,0.0,0.0,4.0,0.0,4.0,128.0,1.0,0.0,0.0,3.0,62.0,8.0,2.0,,0.0,0.0,0.0,0.0,,114.0,21.0,42.0,0.12,0.94,3.0,0.05,1.1
4320,Neymar da Silva Santos Junior,5,266871,217,Barcelona,2014/2015,2025-12-13T18:46:25.120496,51,74.0,414.84,21.55,7.0,72.0,0.82,16.0,34.0,3.0,0.12,13.0,9.0,220.45,5.0,6.0,3.0,12.0,11.0,0.95,10.0,4.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.1,74.91,14.1,109.71,11.0,77.0,0.95,20.0,1.0,10.0,0.0,1.0,2.0,0.0,0.0,153.0,,1.0,0.0,8.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,2.0,0.5,102.0,5.0,28.0,0.12,0.95,6.0,0.32,3.26
5203,Sergio Busquets i Burgos,0,266871,217,Barcelona,2014/2015,2025-12-13T18:46:25.986399,51,71.0,512.96,19.07,2.0,94.0,0.88,30.0,21.0,1.0,0.07,6.0,4.0,81.48,1.0,1.0,2.0,2.0,1.0,0.93,13.0,8.0,3.0,0.0,2.0,7.0,0.0,3.0,1.0,0.0,0.0,57.32,36.93,249.32,72.0,46.0,0.96,8.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,139.0,,0.0,3.0,1.0,6.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,,68.0,18.0,19.0,0.19,0.96,1.0,,1.96
5470,Ivan Rakitić,1,266871,217,Barcelona,2014/2015,2025-12-13T18:46:26.848983,51,56.0,394.63,19.77,0.0,80.0,0.96,12.0,22.0,0.0,0.04,4.0,3.0,92.73,0.0,0.0,0.0,3.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,64.43,54.95,237.76,34.0,16.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102.0,1.0,0.0,1.0,6.0,7.0,4.0,3.0,,0.0,0.0,0.0,2.0,0.5,72.0,14.0,22.0,0.08,1.0,0.0,,2.39
5503,Lionel Andrés Messi Cuccittini,4,266871,217,Barcelona,2014/2015,2025-12-13T18:46:27.713850,51,61.0,471.99,19.83,4.0,84.0,0.83,20.0,38.0,5.0,0.14,13.0,3.0,200.29,4.0,7.0,4.0,7.0,6.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,73.6,50.99,338.13,48.0,65.0,1.0,11.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0,153.0,1.0,0.0,0.0,10.0,40.0,11.0,3.0,0.5,0.0,0.0,0.0,0.0,,100.0,20.0,36.0,0.16,1.0,5.0,0.27,2.77
20131,Xavier Hernández Creus,1,266871,217,Barcelona,2014/2015,2025-12-13T18:46:28.576337,51,49.0,280.43,22.04,0.0,65.0,0.92,11.0,12.0,1.0,0.11,6.0,0.0,70.13,1.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,59.27,26.48,196.2,28.0,24.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,67.0,,0.0,1.0,6.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,,60.0,10.0,28.0,0.02,1.0,1.0,0.6,2.36
